artifact	column	position
normalize	PVP01_0500800	6516
normalize	PVP01_0008380	6517
normalize	PVP01_0002270	6518
normalize	PVP01_0008000	6519
normalize	PVP01_0005810	6520
normalize	PVP01_0005900	6521
normalize	PVP01_0007310	6522
normalize	PVP01_0001590	6523
normalize	PVP01_0007210	6524
normalize	PVP01_0003130	6525
normalize	PVP01_0010090	6526
normalize	PVP01_0006360	6527
normalize	PVP01_0009020	6528
normalize	PVP01_0004090	6529
normalize	PVP01_0002500	6530
normalize	PVP01_1000100	6531
normalize	PVP01_1400100	6532
normalize	PVP01_0006060	6533
normalize	PVP01_0010920	6534
normalize	PVP01_0002060	6535
normalize	PVP01_0000650	6536
normalize	PVP01_0001930	6537
normalize	PVP01_0003190	6538
normalize	PVP01_0003420	6539
normalize	PVP01_0008150	6540
normalize	PVP01_0008340	6541
normalize	PVP01_0002790	6542
normalize	PVP01_0002930	6543
normalize	PVP01_0010780	6544
normalize	PVP01_0008950	6545
normalize	PVP01_0219200	6546
normalize	PVP01_0219400	6547
normalize	PVP01_0120800	6548
normalize	PVP01_1035900	6549
normalize	PVP01_0403000	6550
normalize	PVP01_1272800	6551
normalize	PVP01_1273900	6552
normalize	PVP01_API03600	6553
normalize	PVP01_0600300	6554
normalize	PVP01_0500100	6555
normalize	PVP01_0535200	6556
normalize	PVP01_0009200	6557
normalize	PVP01_0010110	6558
normalize	PVP01_0004900	6559
normalize	PVP01_0007900	6560
normalize	PVP01_0007990	6561
normalize	PVP01_0001140	6562
normalize	PVP01_0003170	6563
normalize	PVP01_0006390	6564
normalize	PVP01_0008990	6565
normalize	PVP01_0011120	6566
normalize	PVP01_0005530	6567
normalize	PVP01_0218000	6568
normalize	PVP01_0218900	6569
normalize	PVP01_0221300	6570
normalize	PVP01_0738100	6571
normalize	PVP01_0008220	6572
normalize	PVP01_0004800	6573
normalize	PVP01_0007500	6574
normalize	PVP01_0000800	6575
normalize	PVP01_0001960	6576
normalize	PVP01_0009390	6577
normalize	PVP01_0011080	6578
normalize	PVP01_0011150	6579
normalize	PVP01_0009890	6580
normalize	PVP01_0200400	6581
normalize	PVP01_1472600	6582
normalize	PVP01_0401800	6583
normalize	PVP01_1347500	6584
normalize	PVP01_0003120	6585
normalize	PVP01_0007710	6586
normalize	PVP01_0121100	6587
normalize	PVP01_0400800	6588
normalize	PVP01_API01100	6589
normalize	PVP01_API03300	6590
normalize	PVP01_0739000	6591
normalize	PVP01_0006540	6592
normalize	PVP01_0008210	6593
normalize	PVP01_0005500	6594
normalize	PVP01_0009680	6595
normalize	PVP01_0218150	6596
normalize	PVP01_1035800	6597
normalize	PVP01_0006160	6598
normalize	PVP01_0004790	6599
normalize	PVP01_0004120	6600
normalize	PVP01_0218200	6601
normalize	PVP01_1300500	6602
normalize	PVP01_API05400	6603
normalize	PVP01_0007440	6604
normalize	PVP01_0000530	6605
normalize	PVP01_0010500	6606
normalize	PVP01_0010400	6607
normalize	PVP01_0003070	6608
normalize	PVP01_0217900	6609
normalize	PVP01_0840800	6610
normalize	PVP01_0009130	6611
normalize	PVP01_0005980	6612
normalize	PVP01_0010420	6613
normalize	PVP01_0000740	6614
normalize	PVP01_0000750	6615
normalize	PVP01_0007200	6616
normalize	PVP01_0003180	6617
normalize	PVP01_0009290	6618
normalize	PVP01_0010790	6619
normalize	PVP01_0218600	6620
normalize	PVP01_0218800	6621
normalize	PVP01_0101000	6622
normalize	PVP01_1035350	6623
normalize	PVP01_0008940	6624
normalize	PVP01_0007090	6625
normalize	PVP01_0009650	6626
normalize	PVP01_0009570	6627
normalize	PVP01_0009580	6628
normalize	PVP01_0009610	6629
normalize	PVP01_0009120	6630
normalize	PVP01_0011000	6631
normalize	PVP01_0006600	6632
normalize	PVP01_0009520	6633
normalize	PVP01_0007460	6634
normalize	PVP01_0008400	6635
normalize	PVP01_0008430	6636
normalize	PVP01_0008440	6637
normalize	PVP01_0010360	6638
normalize	PVP01_0010770	6639
normalize	PVP01_0010410	6640
normalize	PVP01_0006200	6641
normalize	PVP01_0006210	6642
normalize	PVP01_0002150	6643
normalize	PVP01_0002280	6644
normalize	PVP01_0002300	6645
normalize	PVP01_0010650	6646
normalize	PVP01_0010350	6647
normalize	PVP01_0004710	6648
normalize	PVP01_0004750	6649
normalize	PVP01_0004770	6650
normalize	PVP01_0006830	6651
normalize	PVP01_0006910	6652
normalize	PVP01_0007480	6653
normalize	PVP01_0007490	6654
normalize	PVP01_0007580	6655
normalize	PVP01_0007930	6656
normalize	PVP01_0007940	6657
normalize	PVP01_0007980	6658
normalize	PVP01_0005850	6659
normalize	PVP01_0010160	6660
normalize	PVP01_0007250	6661
normalize	PVP01_0007300	6662
normalize	PVP01_0007350	6663
normalize	PVP01_0010930	6664
normalize	PVP01_0000520	6665
normalize	PVP01_0000690	6666
normalize	PVP01_0000700	6667
normalize	PVP01_0000910	6668
normalize	PVP01_0001180	6669
normalize	PVP01_0001240	6670
normalize	PVP01_0001260	6671
normalize	PVP01_0001270	6672
normalize	PVP01_0001300	6673
normalize	PVP01_0001550	6674
normalize	PVP01_0008080	6675
normalize	PVP01_0001650	6676
normalize	PVP01_0001660	6677
normalize	PVP01_0001740	6678
normalize	PVP01_0001770	6679
normalize	PVP01_0001780	6680
normalize	PVP01_0001940	6681
normalize	PVP01_0001950	6682
normalize	PVP01_0002010	6683
normalize	PVP01_0002020	6684
normalize	PVP01_0007130	6685
normalize	PVP01_0007140	6686
normalize	PVP01_0007190	6687
normalize	PVP01_0010310	6688
normalize	PVP01_0004530	6689
normalize	PVP01_0004560	6690
normalize	PVP01_0004630	6691
normalize	PVP01_0004660	6692
normalize	PVP01_0003250	6693
normalize	PVP01_0003300	6694
normalize	PVP01_0010080	6695
normalize	PVP01_0003360	6696
normalize	PVP01_0003370	6697
normalize	PVP01_0003380	6698
normalize	PVP01_0003390	6699
normalize	PVP01_0003400	6700
normalize	PVP01_0003440	6701
normalize	PVP01_0003450	6702
normalize	PVP01_0008660	6703
normalize	PVP01_0008680	6704
normalize	PVP01_0006430	6705
normalize	PVP01_0006450	6706
normalize	PVP01_0006490	6707
normalize	PVP01_0008980	6708
normalize	PVP01_0007790	6709
normalize	PVP01_0010900	6710
normalize	PVP01_0008130	6711
normalize	PVP01_0003790	6712
normalize	PVP01_0003830	6713
normalize	PVP01_0003850	6714
normalize	PVP01_0003880	6715
normalize	PVP01_0006670	6716
normalize	PVP01_0006680	6717
normalize	PVP01_0006730	6718
normalize	PVP01_0008890	6719
normalize	PVP01_0008910	6720
normalize	PVP01_0010520	6721
normalize	PVP01_0009110	6722
normalize	PVP01_0008350	6723
normalize	PVP01_0004940	6724
normalize	PVP01_0005050	6725
normalize	PVP01_0005090	6726
normalize	PVP01_0005100	6727
normalize	PVP01_0005110	6728
normalize	PVP01_0010560	6729
normalize	PVP01_0009320	6730
normalize	PVP01_0009830	6731
normalize	PVP01_0002730	6732
normalize	PVP01_0002840	6733
normalize	PVP01_0002870	6734
normalize	PVP01_0002880	6735
normalize	PVP01_0002890	6736
normalize	PVP01_0002920	6737
normalize	PVP01_0002960	6738
normalize	PVP01_0002970	6739
normalize	PVP01_0003020	6740
normalize	PVP01_0009970	6741
normalize	PVP01_0004160	6742
normalize	PVP01_0002480	6743
normalize	PVP01_0002590	6744
normalize	PVP01_0002620	6745
normalize	PVP01_0002650	6746
normalize	PVP01_0002660	6747
normalize	PVP01_0002690	6748
normalize	PVP01_0002700	6749
normalize	PVP01_0011110	6750
normalize	PVP01_0010960	6751
normalize	PVP01_0010720	6752
normalize	PVP01_0010700	6753
normalize	PVP01_0005470	6754
normalize	PVP01_0005600	6755
normalize	PVP01_0005670	6756
normalize	PVP01_0007020	6757
normalize	PVP01_0007050	6758
normalize	PVP01_0007100	6759
normalize	PVP01_0009910	6760
normalize	PVP01_0009920	6761
normalize	PVP01_0009780	6762
normalize	PVP01_0008460	6763
normalize	PVP01_0008510	6764
normalize	PVP01_0005350	6765
normalize	PVP01_0010800	6766
normalize	PVP01_0010950	6767
normalize	PVP01_0010180	6768
normalize	PVP01_0217800	6769
normalize	PVP01_0218500	6770
normalize	PVP01_0219000	6771
normalize	PVP01_0219100	6772
normalize	PVP01_0219500	6773
normalize	PVP01_0221500	6774
normalize	PVP01_0101100	6775
normalize	PVP01_0101200	6776
normalize	PVP01_0101300	6777
normalize	PVP01_0101400	6778
normalize	PVP01_0101500	6779
normalize	PVP01_0101600	6780
normalize	PVP01_0101700	6781
normalize	PVP01_0101800	6782
normalize	PVP01_0101900	6783
normalize	PVP01_0102000	6784
normalize	PVP01_0102100	6785
normalize	PVP01_0102200	6786
normalize	PVP01_0102300	6787
normalize	PVP01_0102400	6788
normalize	PVP01_0120700	6789
normalize	PVP01_1000900	6790
normalize	PVP01_1035300	6791
normalize	PVP01_1036100	6792
normalize	PVP01_1451250	6793
normalize	PVP01_0900200	6794
normalize	PVP01_0900800	6795
normalize	PVP01_0900850	6796
normalize	PVP01_0900900	6797
normalize	PVP01_0902700	6798
normalize	PVP01_0903000	6799
normalize	PVP01_0910300	6800
normalize	PVP01_0910400	6801
normalize	PVP01_0910500	6802
normalize	PVP01_0400600	6803
normalize	PVP01_0401000	6804
normalize	PVP01_0401100	6805
normalize	PVP01_0401200	6806
normalize	PVP01_0401700	6807
normalize	PVP01_0401900	6808
normalize	PVP01_0402800	6809
normalize	PVP01_1324900	6810
normalize	PVP01_1325000	6811
normalize	PVP01_1346300	6812
normalize	PVP01_1200700	6813
normalize	PVP01_1203400	6814
normalize	PVP01_1213500	6815
normalize	PVP01_1266800	6816
normalize	PVP01_1273500	6817
normalize	PVP01_1273800	6818
normalize	PVP01_1274700	6819
normalize	PVP01_API00300	6820
normalize	PVP01_API00600	6821
normalize	PVP01_API00700	6822
normalize	PVP01_API00800	6823
normalize	PVP01_API00900	6824
normalize	PVP01_API01000	6825
normalize	PVP01_API03100	6826
normalize	PVP01_API03200	6827
normalize	PVP01_API03800	6828
normalize	PVP01_API04900	6829
normalize	PVP01_API05000	6830
normalize	PVP01_0833300	6831
normalize	PVP01_0840400	6832
normalize	PVP01_0840500	6833
normalize	PVP01_0840750	6834
normalize	PVP01_0500500	6835
normalize	PVP01_0502000	6836
normalize	PVP01_0502200	6837
normalize	PVP01_0502300	6838
normalize	PVP01_0502400	6839
normalize	PVP01_0502500	6840
normalize	PVP01_0535100	6841
normalize	PVP01_0736200	6842
normalize	PVP01_0736800	6843
normalize	PVP01_0738200	6844
normalize	PVP01_0738400	6845
normalize	PVP01_0738500	6846
normalize	PVP01_0739050	6847
normalize	PVP01_0739250	6848
normalize	PVP01_0119100	6849
normalize	PVP01_0202700	6850
normalize	PVP01_0202800	6851
normalize	PVP01_0202900	6852
normalize	PVP01_0504500	6853
normalize	PVP01_0504600	6854
normalize	PVP01_0504700	6855
normalize	PVP01_0622800	6856
normalize	PVP01_0801900	6857
normalize	PVP01_API04800	6858
normalize	PVP01_MIT00400	6859
normalize	PVP01_0010550	6860
normalize	PVP01_0119000	6861
normalize	PVP01_1330200	6862
normalize	PVP01_1330400	6863
normalize	PVP01_MIT00200	6864
normalize	PVP01_MIT00300	6865
normalize	PVP01_MIT00500	6866
normalize	PVP01_MIT00800	6867
normalize	PVP01_MIT00900	6868
normalize	PVP01_MIT01200	6869
normalize	PVP01_MIT01500	6870
normalize	PVP01_MIT02200	6871
normalize	PVP01_MIT03000	6872
normalize	PVP01_MIT03100	6873
normalize	PVP01_MIT03200	6874
normalize	PVP01_0802000	6875
normalize	PVP01_MIT00600	6876
normalize	PVP01_MIT01400	6877
normalize	PVP01_MIT02400	6878
normalize	PVP01_MIT02800	6879
normalize	PVP01_MIT03500	6880
normalize	PVP01_0622900	6881
normalize	PVP01_MIT00100	6882
normalize	PVP01_MIT00700	6883
normalize	PVP01_MIT01300	6884
normalize	PVP01_MIT02600	6885
normalize	PVP01_API05500	6886
normalize	PVP01_MIT02300	6887
normalize	PVP01_1330300	6888
normalize	PVP01_MIT01600	6889
normalize	PVP01_MIT02900	6890
normalize	PVP01_MIT01000	6891
normalize	PVP01_MIT01100	6892
normalize	PVP01_MIT01700	6893
normalize	PVP01_MIT01800	6894
normalize	PVP01_MIT01900	6895
normalize	PVP01_MIT02000	6896
normalize	PVP01_MIT02500	6897
scale	study_pmid	1
scale	run_id	2
scale	study_label	3
scale	num_srr	4
scale	pub_year	5
scale	geographic_location	6
scale	sc_technology	7
scale	sequencer	8
scale	host_species	9
scale	host_id	10
scale	sample_type	11
scale	parasite_stage	12
scale	strain	13
scale	day_post_infection	14
scale	treatment	15
scale	biological_replicate	16
scale	barcode	17
scale	liver_form	18
scale	goegraphic_location	19
scale	sequncer	20
scale	refine_state	21
scale	hour_post_invasion	22
scale	life_cycle_stage	23
scale	seurat_clusters	24
scale	pred_gametocyte	25
scale	umap_u_1	26
scale	umap_u_2	27
scale	umap_u_3	28
scale	umap_i_1	29
scale	umap_i_2	30
scale	umap_i_3	31
scale	pca_u_1	32
scale	pca_u_2	33
scale	pca_u_3	34
scale	pca_i_1	35
scale	pca_i_2	36
scale	pca_i_3	37
scale	PVP01_0004350	38
scale	PVP01_0002050	39
scale	PVP01_0010200	40
scale	PVP01_0203300	41
scale	PVP01_0203800	42
scale	PVP01_0203900	43
scale	PVP01_0204500	44
scale	PVP01_0204900	45
scale	PVP01_0205000	46
scale	PVP01_0205100	47
scale	PVP01_0205500	48
scale	PVP01_0205900	49
scale	PVP01_0206000	50
scale	PVP01_0206100	51
scale	PVP01_0206400	52
scale	PVP01_0207700	53
scale	PVP01_0208500	54
scale	PVP01_0208800	55
scale	PVP01_0208900	56
scale	PVP01_0209000	57
scale	PVP01_0209700	58
scale	PVP01_0210500	59
scale	PVP01_0210600	60
scale	PVP01_0210700	61
scale	PVP01_0211000	62
scale	PVP01_0211200	63
scale	PVP01_0214300	64
scale	PVP01_0214500	65
scale	PVP01_0214700	66
scale	PVP01_0215300	67
scale	PVP01_0215400	68
scale	PVP01_0215500	69
scale	PVP01_0216000	70
scale	PVP01_0216100	71
scale	PVP01_0216200	72
scale	PVP01_0103400	73
scale	PVP01_0103800	74
scale	PVP01_0103900	75
scale	PVP01_0104100	76
scale	PVP01_0104600	77
scale	PVP01_0104700	78
scale	PVP01_0104800	79
scale	PVP01_0105300	80
scale	PVP01_0105500	81
scale	PVP01_0105900	82
scale	PVP01_0106000	83
scale	PVP01_0106300	84
scale	PVP01_0106400	85
scale	PVP01_0106500	86
scale	PVP01_0106600	87
scale	PVP01_0107400	88
scale	PVP01_0107500	89
scale	PVP01_0108100	90
scale	PVP01_0108400	91
scale	PVP01_0108800	92
scale	PVP01_0109000	93
scale	PVP01_0109300	94
scale	PVP01_0109500	95
scale	PVP01_0109600	96
scale	PVP01_0109700	97
scale	PVP01_0110200	98
scale	PVP01_0111200	99
scale	PVP01_0111300	100
scale	PVP01_0111500	101
scale	PVP01_0112200	102
scale	PVP01_0113400	103
scale	PVP01_0113600	104
scale	PVP01_0113900	105
scale	PVP01_0114000	106
scale	PVP01_0114100	107
scale	PVP01_0114800	108
scale	PVP01_0115000	109
scale	PVP01_0115300	110
scale	PVP01_0115400	111
scale	PVP01_0116100	112
scale	PVP01_0116300	113
scale	PVP01_0116600	114
scale	PVP01_0116800	115
scale	PVP01_0116900	116
scale	PVP01_0117000	117
scale	PVP01_0117300	118
scale	PVP01_0117400	119
scale	PVP01_0117500	120
scale	PVP01_0117600	121
scale	PVP01_0117700	122
scale	PVP01_0117800	123
scale	PVP01_0117900	124
scale	PVP01_0118300	125
scale	PVP01_0118600	126
scale	PVP01_0118800	127
scale	PVP01_1002900	128
scale	PVP01_1003100	129
scale	PVP01_1003200	130
scale	PVP01_1003600	131
scale	PVP01_1003700	132
scale	PVP01_1003900	133
scale	PVP01_1004500	134
scale	PVP01_1004800	135
scale	PVP01_1005200	136
scale	PVP01_1005400	137
scale	PVP01_1005500	138
scale	PVP01_1006100	139
scale	PVP01_1006300	140
scale	PVP01_1006400	141
scale	PVP01_1006500	142
scale	PVP01_1007100	143
scale	PVP01_1007700	144
scale	PVP01_1007800	145
scale	PVP01_1008000	146
scale	PVP01_1008100	147
scale	PVP01_1008500	148
scale	PVP01_1008600	149
scale	PVP01_1008700	150
scale	PVP01_1008900	151
scale	PVP01_1009200	152
scale	PVP01_1009300	153
scale	PVP01_1010000	154
scale	PVP01_1011300	155
scale	PVP01_1011400	156
scale	PVP01_1011500	157
scale	PVP01_1012000	158
scale	PVP01_1012600	159
scale	PVP01_1013100	160
scale	PVP01_1013800	161
scale	PVP01_1015000	162
scale	PVP01_1015100	163
scale	PVP01_1016600	164
scale	PVP01_1017300	165
scale	PVP01_1018200	166
scale	PVP01_1018300	167
scale	PVP01_1018400	168
scale	PVP01_1018500	169
scale	PVP01_1019100	170
scale	PVP01_1019300	171
scale	PVP01_1020000	172
scale	PVP01_1020200	173
scale	PVP01_1020700	174
scale	PVP01_1020800	175
scale	PVP01_1022300	176
scale	PVP01_1022400	177
scale	PVP01_1022900	178
scale	PVP01_1023000	179
scale	PVP01_1023800	180
scale	PVP01_1024100	181
scale	PVP01_1024300	182
scale	PVP01_1024400	183
scale	PVP01_1024700	184
scale	PVP01_1025000	185
scale	PVP01_1025500	186
scale	PVP01_1025700	187
scale	PVP01_1026100	188
scale	PVP01_1026800	189
scale	PVP01_1027000	190
scale	PVP01_1027200	191
scale	PVP01_1027800	192
scale	PVP01_1028000	193
scale	PVP01_1028100	194
scale	PVP01_1028200	195
scale	PVP01_1028400	196
scale	PVP01_1028500	197
scale	PVP01_1028800	198
scale	PVP01_1029700	199
scale	PVP01_1029800	200
scale	PVP01_1029900	201
scale	PVP01_1030500	202
scale	PVP01_1030700	203
scale	PVP01_1030900	204
scale	PVP01_1031000	205
scale	PVP01_1031400	206
scale	PVP01_1031700	207
scale	PVP01_1031800	208
scale	PVP01_1032000	209
scale	PVP01_1032600	210
scale	PVP01_1032700	211
scale	PVP01_1032800	212
scale	PVP01_1032900	213
scale	PVP01_1033000	214
scale	PVP01_1033200	215
scale	PVP01_1403200	216
scale	PVP01_1403400	217
scale	PVP01_1403600	218
scale	PVP01_1405000	219
scale	PVP01_1406500	220
scale	PVP01_1406700	221
scale	PVP01_1407100	222
scale	PVP01_1408200	223
scale	PVP01_1408500	224
scale	PVP01_1408900	225
scale	PVP01_1409400	226
scale	PVP01_1409600	227
scale	PVP01_1409900	228
scale	PVP01_1410400	229
scale	PVP01_1410500	230
scale	PVP01_1410800	231
scale	PVP01_1410900	232
scale	PVP01_1411000	233
scale	PVP01_1411200	234
scale	PVP01_1411700	235
scale	PVP01_1411800	236
scale	PVP01_1412600	237
scale	PVP01_1412800	238
scale	PVP01_1413000	239
scale	PVP01_1413200	240
scale	PVP01_1413700	241
scale	PVP01_1414500	242
scale	PVP01_1415800	243
scale	PVP01_1416100	244
scale	PVP01_1416800	245
scale	PVP01_1416900	246
scale	PVP01_1417100	247
scale	PVP01_1417200	248
scale	PVP01_1417300	249
scale	PVP01_1417400	250
scale	PVP01_1417700	251
scale	PVP01_1419500	252
scale	PVP01_1419600	253
scale	PVP01_1419700	254
scale	PVP01_1419800	255
scale	PVP01_1420400	256
scale	PVP01_1420500	257
scale	PVP01_1420600	258
scale	PVP01_1420900	259
scale	PVP01_1421400	260
scale	PVP01_1421700	261
scale	PVP01_1422000	262
scale	PVP01_1422100	263
scale	PVP01_1422900	264
scale	PVP01_1423100	265
scale	PVP01_1423600	266
scale	PVP01_1424100	267
scale	PVP01_1424500	268
scale	PVP01_1425600	269
scale	PVP01_1425700	270
scale	PVP01_1425800	271
scale	PVP01_1425900	272
scale	PVP01_1426200	273
scale	PVP01_1426300	274
scale	PVP01_1427100	275
scale	PVP01_1427200	276
scale	PVP01_1427500	277
scale	PVP01_1427700	278
scale	PVP01_1428700	279
scale	PVP01_1429400	280
scale	PVP01_1429500	281
scale	PVP01_1429700	282
scale	PVP01_1429800	283
scale	PVP01_1429900	284
scale	PVP01_1430200	285
scale	PVP01_1430300	286
scale	PVP01_1430400	287
scale	PVP01_1430500	288
scale	PVP01_1431000	289
scale	PVP01_1431300	290
scale	PVP01_1431400	291
scale	PVP01_1431500	292
scale	PVP01_1432000	293
scale	PVP01_1432200	294
scale	PVP01_1432500	295
scale	PVP01_1432900	296
scale	PVP01_1433400	297
scale	PVP01_1433600	298
scale	PVP01_1434400	299
scale	PVP01_1434500	300
scale	PVP01_1434900	301
scale	PVP01_1435200	302
scale	PVP01_1435900	303
scale	PVP01_1436100	304
scale	PVP01_1436500	305
scale	PVP01_1436600	306
scale	PVP01_1436800	307
scale	PVP01_1436900	308
scale	PVP01_1437000	309
scale	PVP01_1437800	310
scale	PVP01_1438000	311
scale	PVP01_1438100	312
scale	PVP01_1439000	313
scale	PVP01_1439100	314
scale	PVP01_1439600	315
scale	PVP01_1439700	316
scale	PVP01_1440100	317
scale	PVP01_1440200	318
scale	PVP01_1440300	319
scale	PVP01_1440500	320
scale	PVP01_1440700	321
scale	PVP01_1440800	322
scale	PVP01_1440900	323
scale	PVP01_1441000	324
scale	PVP01_1441100	325
scale	PVP01_1441200	326
scale	PVP01_1441300	327
scale	PVP01_1442200	328
scale	PVP01_1443200	329
scale	PVP01_1444200	330
scale	PVP01_1444500	331
scale	PVP01_1444600	332
scale	PVP01_1444800	333
scale	PVP01_1445800	334
scale	PVP01_1446200	335
scale	PVP01_1446600	336
scale	PVP01_1446800	337
scale	PVP01_1448000	338
scale	PVP01_1448200	339
scale	PVP01_1448400	340
scale	PVP01_1448500	341
scale	PVP01_1448900	342
scale	PVP01_1449300	343
scale	PVP01_1449400	344
scale	PVP01_1449600	345
scale	PVP01_1450000	346
scale	PVP01_1450400	347
scale	PVP01_1450600	348
scale	PVP01_1451000	349
scale	PVP01_1451300	350
scale	PVP01_1451500	351
scale	PVP01_1452300	352
scale	PVP01_1452800	353
scale	PVP01_1452900	354
scale	PVP01_1453900	355
scale	PVP01_1454200	356
scale	PVP01_1454300	357
scale	PVP01_1454500	358
scale	PVP01_1454900	359
scale	PVP01_1456100	360
scale	PVP01_1456200	361
scale	PVP01_1456300	362
scale	PVP01_1456400	363
scale	PVP01_1456600	364
scale	PVP01_1456700	365
scale	PVP01_1456800	366
scale	PVP01_1456900	367
scale	PVP01_1457000	368
scale	PVP01_1457100	369
scale	PVP01_1457400	370
scale	PVP01_1457800	371
scale	PVP01_1458500	372
scale	PVP01_1458600	373
scale	PVP01_1459100	374
scale	PVP01_1460500	375
scale	PVP01_1460900	376
scale	PVP01_1461000	377
scale	PVP01_1461500	378
scale	PVP01_1461600	379
scale	PVP01_1462100	380
scale	PVP01_1462200	381
scale	PVP01_1462500	382
scale	PVP01_1462600	383
scale	PVP01_1462900	384
scale	PVP01_1463200	385
scale	PVP01_1463300	386
scale	PVP01_1463400	387
scale	PVP01_1463500	388
scale	PVP01_1463600	389
scale	PVP01_1463900	390
scale	PVP01_1464000	391
scale	PVP01_1464800	392
scale	PVP01_1464900	393
scale	PVP01_1465600	394
scale	PVP01_1465800	395
scale	PVP01_1466300	396
scale	PVP01_1466700	397
scale	PVP01_1466800	398
scale	PVP01_1466900	399
scale	PVP01_1467200	400
scale	PVP01_1467500	401
scale	PVP01_1467800	402
scale	PVP01_1468200	403
scale	PVP01_0903800	404
scale	PVP01_0903900	405
scale	PVP01_0904800	406
scale	PVP01_0905200	407
scale	PVP01_0905700	408
scale	PVP01_0905900	409
scale	PVP01_0906000	410
scale	PVP01_0906400	411
scale	PVP01_0906500	412
scale	PVP01_0906800	413
scale	PVP01_0907600	414
scale	PVP01_0907800	415
scale	PVP01_0908200	416
scale	PVP01_0908600	417
scale	PVP01_0908900	418
scale	PVP01_0909300	419
scale	PVP01_0909900	420
scale	PVP01_0910200	421
scale	PVP01_0910700	422
scale	PVP01_0911500	423
scale	PVP01_0912100	424
scale	PVP01_0912200	425
scale	PVP01_0912400	426
scale	PVP01_0912500	427
scale	PVP01_0913000	428
scale	PVP01_0913100	429
scale	PVP01_0913400	430
scale	PVP01_0913600	431
scale	PVP01_0913700	432
scale	PVP01_0914200	433
scale	PVP01_0914900	434
scale	PVP01_0915000	435
scale	PVP01_0915700	436
scale	PVP01_0915900	437
scale	PVP01_0916000	438
scale	PVP01_0916100	439
scale	PVP01_0916500	440
scale	PVP01_0916600	441
scale	PVP01_0917000	442
scale	PVP01_0917100	443
scale	PVP01_0917200	444
scale	PVP01_0917300	445
scale	PVP01_0917400	446
scale	PVP01_0917500	447
scale	PVP01_0917600	448
scale	PVP01_0918000	449
scale	PVP01_0918300	450
scale	PVP01_0918600	451
scale	PVP01_0918700	452
scale	PVP01_0918800	453
scale	PVP01_0919400	454
scale	PVP01_0919600	455
scale	PVP01_0919800	456
scale	PVP01_0920300	457
scale	PVP01_0920400	458
scale	PVP01_0920500	459
scale	PVP01_0920600	460
scale	PVP01_0920900	461
scale	PVP01_0921000	462
scale	PVP01_0921100	463
scale	PVP01_0921200	464
scale	PVP01_0921300	465
scale	PVP01_0921700	466
scale	PVP01_0922000	467
scale	PVP01_0922100	468
scale	PVP01_0922200	469
scale	PVP01_0922900	470
scale	PVP01_0923300	471
scale	PVP01_0923400	472
scale	PVP01_0923600	473
scale	PVP01_0924500	474
scale	PVP01_0924600	475
scale	PVP01_0924900	476
scale	PVP01_0925000	477
scale	PVP01_0925700	478
scale	PVP01_0925900	479
scale	PVP01_0926200	480
scale	PVP01_0926400	481
scale	PVP01_0926500	482
scale	PVP01_0926800	483
scale	PVP01_0927400	484
scale	PVP01_0927500	485
scale	PVP01_0927700	486
scale	PVP01_0928200	487
scale	PVP01_0928300	488
scale	PVP01_0928600	489
scale	PVP01_0929300	490
scale	PVP01_0929600	491
scale	PVP01_0929800	492
scale	PVP01_0930000	493
scale	PVP01_0930600	494
scale	PVP01_0930700	495
scale	PVP01_0931200	496
scale	PVP01_0931300	497
scale	PVP01_0932100	498
scale	PVP01_0932200	499
scale	PVP01_0933500	500
scale	PVP01_0933700	501
scale	PVP01_0934100	502
scale	PVP01_0934200	503
scale	PVP01_0935000	504
scale	PVP01_0935500	505
scale	PVP01_0935800	506
scale	PVP01_0935900	507
scale	PVP01_0936000	508
scale	PVP01_0936800	509
scale	PVP01_0937000	510
scale	PVP01_0937100	511
scale	PVP01_0937800	512
scale	PVP01_0938000	513
scale	PVP01_0938600	514
scale	PVP01_0938900	515
scale	PVP01_0939700	516
scale	PVP01_0940200	517
scale	PVP01_0940400	518
scale	PVP01_0940900	519
scale	PVP01_0941000	520
scale	PVP01_0941100	521
scale	PVP01_0942000	522
scale	PVP01_0942300	523
scale	PVP01_0942500	524
scale	PVP01_0943700	525
scale	PVP01_0943800	526
scale	PVP01_0944100	527
scale	PVP01_0944700	528
scale	PVP01_0945000	529
scale	PVP01_0945100	530
scale	PVP01_0945500	531
scale	PVP01_0945900	532
scale	PVP01_0946000	533
scale	PVP01_0946100	534
scale	PVP01_0946800	535
scale	PVP01_0946900	536
scale	PVP01_0947300	537
scale	PVP01_0947400	538
scale	PVP01_0947500	539
scale	PVP01_0947800	540
scale	PVP01_0948000	541
scale	PVP01_0948400	542
scale	PVP01_0405300	543
scale	PVP01_0405500	544
scale	PVP01_0405600	545
scale	PVP01_0405800	546
scale	PVP01_0406200	547
scale	PVP01_0407200	548
scale	PVP01_0407500	549
scale	PVP01_0407600	550
scale	PVP01_0407800	551
scale	PVP01_0408100	552
scale	PVP01_0409500	553
scale	PVP01_0409900	554
scale	PVP01_0410000	555
scale	PVP01_0410200	556
scale	PVP01_0410300	557
scale	PVP01_0411300	558
scale	PVP01_0411800	559
scale	PVP01_0412200	560
scale	PVP01_0412300	561
scale	PVP01_0412500	562
scale	PVP01_0412600	563
scale	PVP01_0412800	564
scale	PVP01_0412900	565
