source_feature_id	seurat_feature_id	total_umi	annotated_rrna_removed	retained_in_source_object
PVP01_0010140	PVP01-0010140	0	FALSE	FALSE
PVP01_0010440	PVP01-0010440	26	FALSE	TRUE
PVP01_0000920	PVP01-0000920	0	FALSE	FALSE
PVP01_0000930	PVP01-0000930	0	FALSE	FALSE
PVP01_0000940	PVP01-0000940	0	FALSE	FALSE
PVP01_0000950	PVP01-0000950	6	FALSE	TRUE
PVP01_0000960	PVP01-0000960	6	FALSE	TRUE
PVP01_0000970	PVP01-0000970	7	FALSE	TRUE
PVP01_0000980	PVP01-0000980	2	FALSE	TRUE
PVP01_0000990	PVP01-0000990	0	FALSE	FALSE
PVP01_0001000	PVP01-0001000	0	FALSE	FALSE
PVP01_0001010	PVP01-0001010	0	FALSE	FALSE
PVP01_0001020	PVP01-0001020	0	FALSE	FALSE
PVP01_0001030	PVP01-0001030	0	FALSE	FALSE
PVP01_0001040	PVP01-0001040	0	FALSE	FALSE
PVP01_0001050	PVP01-0001050	0	FALSE	FALSE
PVP01_0001060	PVP01-0001060	0	FALSE	FALSE
PVP01_0001070	PVP01-0001070	1	FALSE	TRUE
PVP01_0001080	PVP01-0001080	7	FALSE	TRUE
PVP01_0001090	PVP01-0001090	0	FALSE	FALSE
PVP01_0001100	PVP01-0001100	0	FALSE	FALSE
PVP01_0001110	PVP01-0001110	0	FALSE	FALSE
PVP01_0001120	PVP01-0001120	1	FALSE	TRUE
PVP01_0001130	PVP01-0001130	0	FALSE	FALSE
PVP01_0001140	PVP01-0001140	0	FALSE	FALSE
PVP01_0001150	PVP01-0001150	0	FALSE	FALSE
PVP01_0001160	PVP01-0001160	0	FALSE	FALSE
PVP01_0001170	PVP01-0001170	0	FALSE	FALSE
PVP01_0001180	PVP01-0001180	0	FALSE	FALSE
PVP01_0001190	PVP01-0001190	0	FALSE	FALSE
PVP01_0001200	PVP01-0001200	0	FALSE	FALSE
PVP01_0001210	PVP01-0001210	0	FALSE	FALSE
PVP01_0001220	PVP01-0001220	0	FALSE	FALSE
PVP01_0001230	PVP01-0001230	0	FALSE	FALSE
PVP01_0001240	PVP01-0001240	0	FALSE	FALSE
PVP01_0001250	PVP01-0001250	0	FALSE	FALSE
PVP01_0001260	PVP01-0001260	0	FALSE	FALSE
PVP01_0001270	PVP01-0001270	0	FALSE	FALSE
PVP01_0001280	PVP01-0001280	0	FALSE	FALSE
PVP01_0001290	PVP01-0001290	0	FALSE	FALSE
PVP01_0001300	PVP01-0001300	1	FALSE	TRUE
PVP01_0001310	PVP01-0001310	0	FALSE	FALSE
PVP01_0001320	PVP01-0001320	0	FALSE	FALSE
PVP01_0001330	PVP01-0001330	0	FALSE	FALSE
PVP01_0001340	PVP01-0001340	0	FALSE	FALSE
PVP01_0001350	PVP01-0001350	0	FALSE	FALSE
PVP01_0001360	PVP01-0001360	0	FALSE	FALSE
PVP01_0001370	PVP01-0001370	0	FALSE	FALSE
PVP01_0001380	PVP01-0001380	0	FALSE	FALSE
PVP01_0001390	PVP01-0001390	0	FALSE	FALSE
PVP01_0001400	PVP01-0001400	0	FALSE	FALSE
PVP01_0001410	PVP01-0001410	3	FALSE	TRUE
PVP01_0001420	PVP01-0001420	1857	FALSE	TRUE
PVP01_0001430	PVP01-0001430	49	FALSE	TRUE
PVP01_0001440	PVP01-0001440	24	FALSE	TRUE
PVP01_0001450	PVP01-0001450	92	FALSE	TRUE
PVP01_0001460	PVP01-0001460	2	FALSE	TRUE
PVP01_0001470	PVP01-0001470	2	FALSE	TRUE
PVP01_0001480	PVP01-0001480	4	FALSE	TRUE
PVP01_0001490	PVP01-0001490	4	FALSE	TRUE
PVP01_0001500	PVP01-0001500	0	FALSE	FALSE
PVP01_0001510	PVP01-0001510	0	FALSE	FALSE
PVP01_0001520	PVP01-0001520	0	FALSE	FALSE
PVP01_0001530	PVP01-0001530	0	FALSE	FALSE
PVP01_0001540	PVP01-0001540	0	FALSE	FALSE
PVP01_0001550	PVP01-0001550	0	FALSE	FALSE
PVP01_0001560	PVP01-0001560	0	FALSE	FALSE
PVP01_0001570	PVP01-0001570	0	FALSE	FALSE
PVP01_0001580	PVP01-0001580	1	FALSE	TRUE
PVP01_0011050	PVP01-0011050	0	FALSE	FALSE
PVP01_0008020	PVP01-0008020	6	FALSE	TRUE
PVP01_0008030	PVP01-0008030	0	FALSE	FALSE
PVP01_0008040	PVP01-0008040	0	FALSE	FALSE
PVP01_0008050	PVP01-0008050	0	FALSE	FALSE
PVP01_0008060	PVP01-0008060	0	FALSE	FALSE
PVP01_0008070	PVP01-0008070	0	FALSE	FALSE
PVP01_0008080	PVP01-0008080	0	FALSE	FALSE
PVP01_0008090	PVP01-0008090	25	FALSE	TRUE
PVP01_0008100	PVP01-0008100	0	FALSE	FALSE
PVP01_0008110	PVP01-0008110	0	FALSE	FALSE
PVP01_0010500	PVP01-0010500	1	FALSE	TRUE
PVP01_0001590	PVP01-0001590	2	FALSE	TRUE
PVP01_0001600	PVP01-0001600	1	FALSE	TRUE
PVP01_0001610	PVP01-0001610	0	FALSE	FALSE
PVP01_0001620	PVP01-0001620	0	FALSE	FALSE
PVP01_0001630	PVP01-0001630	0	FALSE	FALSE
PVP01_0001640	PVP01-0001640	0	FALSE	FALSE
PVP01_0001650	PVP01-0001650	0	FALSE	FALSE
PVP01_0001660	PVP01-0001660	0	FALSE	FALSE
PVP01_0001670	PVP01-0001670	0	FALSE	FALSE
PVP01_0001680	PVP01-0001680	2	FALSE	TRUE
PVP01_0001690	PVP01-0001690	0	FALSE	FALSE
PVP01_0001700	PVP01-0001700	0	FALSE	FALSE
PVP01_0001710	PVP01-0001710	0	FALSE	FALSE
PVP01_0001720	PVP01-0001720	0	FALSE	FALSE
PVP01_0001730	PVP01-0001730	2	FALSE	TRUE
PVP01_0001740	PVP01-0001740	0	FALSE	FALSE
PVP01_0001750	PVP01-0001750	0	FALSE	FALSE
PVP01_0001760	PVP01-0001760	0	FALSE	FALSE
PVP01_0001770	PVP01-0001770	0	FALSE	FALSE
PVP01_0001780	PVP01-0001780	0	FALSE	FALSE
PVP01_0001790	PVP01-0001790	0	FALSE	FALSE
PVP01_0001800	PVP01-0001800	0	FALSE	FALSE
PVP01_0001810	PVP01-0001810	0	FALSE	FALSE
PVP01_0001820	PVP01-0001820	0	FALSE	FALSE
PVP01_0001830	PVP01-0001830	0	FALSE	FALSE
PVP01_0001840	PVP01-0001840	0	FALSE	FALSE
PVP01_0001850	PVP01-0001850	0	FALSE	FALSE
PVP01_0001860	PVP01-0001860	0	FALSE	FALSE
PVP01_0001870	PVP01-0001870	0	FALSE	FALSE
PVP01_0001880	PVP01-0001880	0	FALSE	FALSE
PVP01_0001890	PVP01-0001890	0	FALSE	FALSE
PVP01_0001900	PVP01-0001900	1	FALSE	TRUE
PVP01_0001910	PVP01-0001910	0	FALSE	FALSE
PVP01_0001920	PVP01-0001920	0	FALSE	FALSE
PVP01_0001930	PVP01-0001930	0	FALSE	FALSE
PVP01_0001940	PVP01-0001940	0	FALSE	FALSE
PVP01_0001950	PVP01-0001950	0	FALSE	FALSE
PVP01_0001960	PVP01-0001960	0	FALSE	FALSE
PVP01_0001970	PVP01-0001970	7	FALSE	TRUE
PVP01_0001980	PVP01-0001980	2	FALSE	TRUE
PVP01_0001990	PVP01-0001990	0	FALSE	FALSE
PVP01_0002000	PVP01-0002000	0	FALSE	FALSE
PVP01_0002010	PVP01-0002010	0	FALSE	FALSE
PVP01_0002020	PVP01-0002020	0	FALSE	FALSE
PVP01_0002030	PVP01-0002030	0	FALSE	FALSE
PVP01_0002040	PVP01-0002040	1	FALSE	TRUE
PVP01_0009850	PVP01-0009850	23	FALSE	TRUE
PVP01_0009860	PVP01-0009860	27	FALSE	TRUE
PVP01_0009870	PVP01-0009870	0	FALSE	FALSE
PVP01_0010390	PVP01-0010390	0	FALSE	FALSE
PVP01_0010400	PVP01-0010400	0	FALSE	FALSE
PVP01_0007110	PVP01-0007110	0	FALSE	FALSE
PVP01_0007120	PVP01-0007120	0	FALSE	FALSE
PVP01_0007130	PVP01-0007130	1	FALSE	TRUE
PVP01_0007140	PVP01-0007140	0	FALSE	FALSE
PVP01_0007150	PVP01-0007150	0	FALSE	FALSE
PVP01_0007160	PVP01-0007160	0	FALSE	FALSE
PVP01_0007170	PVP01-0007170	0	FALSE	FALSE
PVP01_0007180	PVP01-0007180	0	FALSE	FALSE
PVP01_0007190	PVP01-0007190	0	FALSE	FALSE
PVP01_0007200	PVP01-0007200	0	FALSE	FALSE
PVP01_0007210	PVP01-0007210	0	FALSE	FALSE
PVP01_0007220	PVP01-0007220	0	FALSE	FALSE
PVP01_0007230	PVP01-0007230	1	FALSE	TRUE
PVP01_0010310	PVP01-0010310	0	FALSE	FALSE
PVP01_0004420	PVP01-0004420	0	FALSE	FALSE
PVP01_0004430	PVP01-0004430	0	FALSE	FALSE
PVP01_0004440	PVP01-0004440	0	FALSE	FALSE
PVP01_0004450	PVP01-0004450	2	FALSE	TRUE
PVP01_0004460	PVP01-0004460	0	FALSE	FALSE
PVP01_0004470	PVP01-0004470	0	FALSE	FALSE
PVP01_0004480	PVP01-0004480	0	FALSE	FALSE
PVP01_0004490	PVP01-0004490	0	FALSE	FALSE
PVP01_0004500	PVP01-0004500	1	FALSE	TRUE
PVP01_0004510	PVP01-0004510	0	FALSE	FALSE
PVP01_0004520	PVP01-0004520	0	FALSE	FALSE
PVP01_0004530	PVP01-0004530	0	FALSE	FALSE
PVP01_0004540	PVP01-0004540	0	FALSE	FALSE
PVP01_0004550	PVP01-0004550	0	FALSE	FALSE
PVP01_0004560	PVP01-0004560	0	FALSE	FALSE
PVP01_0004570	PVP01-0004570	5	FALSE	TRUE
PVP01_0004580	PVP01-0004580	7	FALSE	TRUE
PVP01_0004590	PVP01-0004590	0	FALSE	FALSE
PVP01_0004600	PVP01-0004600	0	FALSE	FALSE
PVP01_0004610	PVP01-0004610	0	FALSE	FALSE
PVP01_0004620	PVP01-0004620	16	FALSE	TRUE
PVP01_0004630	PVP01-0004630	0	FALSE	FALSE
PVP01_0004640	PVP01-0004640	0	FALSE	FALSE
PVP01_0004650	PVP01-0004650	1	FALSE	TRUE
PVP01_0004660	PVP01-0004660	1	FALSE	TRUE
PVP01_0004670	PVP01-0004670	1	FALSE	TRUE
PVP01_0004680	PVP01-0004680	0	FALSE	FALSE
PVP01_0003050	PVP01-0003050	0	FALSE	FALSE
PVP01_0003060	PVP01-0003060	0	FALSE	FALSE
PVP01_0003070	PVP01-0003070	0	FALSE	FALSE
PVP01_0003080	PVP01-0003080	0	FALSE	FALSE
PVP01_0003090	PVP01-0003090	0	FALSE	FALSE
PVP01_0003100	PVP01-0003100	0	FALSE	FALSE
PVP01_0003110	PVP01-0003110	4	FALSE	TRUE
PVP01_0003120	PVP01-0003120	6	FALSE	TRUE
PVP01_0003130	PVP01-0003130	5	FALSE	TRUE
PVP01_0003140	PVP01-0003140	0	FALSE	FALSE
PVP01_0003150	PVP01-0003150	0	FALSE	FALSE
PVP01_0003160	PVP01-0003160	0	FALSE	FALSE
PVP01_0003170	PVP01-0003170	0	FALSE	FALSE
PVP01_0003180	PVP01-0003180	0	FALSE	FALSE
PVP01_0003190	PVP01-0003190	0	FALSE	FALSE
PVP01_0003200	PVP01-0003200	0	FALSE	FALSE
PVP01_0003210	PVP01-0003210	1	FALSE	TRUE
PVP01_0003220	PVP01-0003220	0	FALSE	FALSE
PVP01_0003230	PVP01-0003230	0	FALSE	FALSE
PVP01_0003240	PVP01-0003240	0	FALSE	FALSE
PVP01_0003250	PVP01-0003250	0	FALSE	FALSE
PVP01_0003260	PVP01-0003260	1	FALSE	TRUE
PVP01_0003270	PVP01-0003270	0	FALSE	FALSE
PVP01_0003280	PVP01-0003280	0	FALSE	FALSE
PVP01_0003290	PVP01-0003290	0	FALSE	FALSE
PVP01_0003300	PVP01-0003300	0	FALSE	FALSE
PVP01_0003310	PVP01-0003310	1	FALSE	TRUE
PVP01_0003320	PVP01-0003320	0	FALSE	FALSE
PVP01_0003330	PVP01-0003330	0	FALSE	FALSE
PVP01_0010430	PVP01-0010430	3	FALSE	TRUE
PVP01_0010940	PVP01-0010940	0	FALSE	FALSE
PVP01_0010080	PVP01-0010080	0	FALSE	FALSE
PVP01_0010090	PVP01-0010090	3	FALSE	TRUE
PVP01_0003340	PVP01-0003340	0	FALSE	FALSE
PVP01_0003350	PVP01-0003350	1	FALSE	TRUE
PVP01_0003360	PVP01-0003360	14	FALSE	TRUE
PVP01_0003370	PVP01-0003370	0	FALSE	FALSE
PVP01_0003380	PVP01-0003380	0	FALSE	FALSE
PVP01_0003390	PVP01-0003390	0	FALSE	FALSE
PVP01_0003400	PVP01-0003400	0	FALSE	FALSE
PVP01_0003410	PVP01-0003410	3	FALSE	TRUE
PVP01_0003420	PVP01-0003420	0	FALSE	FALSE
PVP01_0003430	PVP01-0003430	0	FALSE	FALSE
PVP01_0003440	PVP01-0003440	0	FALSE	FALSE
PVP01_0003450	PVP01-0003450	0	FALSE	FALSE
PVP01_0003460	PVP01-0003460	1	FALSE	TRUE
PVP01_0003470	PVP01-0003470	0	FALSE	FALSE
PVP01_0003480	PVP01-0003480	0	FALSE	FALSE
PVP01_0003490	PVP01-0003490	0	FALSE	FALSE
PVP01_0003500	PVP01-0003500	0	FALSE	FALSE
PVP01_0003510	PVP01-0003510	0	FALSE	FALSE
PVP01_0003520	PVP01-0003520	1	FALSE	TRUE
PVP01_0003530	PVP01-0003530	3	FALSE	TRUE
PVP01_0003540	PVP01-0003540	0	FALSE	FALSE
PVP01_0003550	PVP01-0003550	0	FALSE	FALSE
PVP01_0003560	PVP01-0003560	0	FALSE	FALSE
PVP01_0003570	PVP01-0003570	1	FALSE	TRUE
PVP01_0003580	PVP01-0003580	0	FALSE	FALSE
PVP01_0003590	PVP01-0003590	0	FALSE	FALSE
PVP01_0003600	PVP01-0003600	0	FALSE	FALSE
PVP01_0003610	PVP01-0003610	0	FALSE	FALSE
PVP01_0003620	PVP01-0003620	0	FALSE	FALSE
PVP01_0003630	PVP01-0003630	0	FALSE	FALSE
PVP01_0003640	PVP01-0003640	1	FALSE	TRUE
PVP01_0010850	PVP01-0010850	0	FALSE	FALSE
PVP01_0009710	PVP01-0009710	0	FALSE	FALSE
PVP01_0009720	PVP01-0009720	1	FALSE	TRUE
PVP01_0009730	PVP01-0009730	0	FALSE	FALSE
PVP01_0010510	PVP01-0010510	0	FALSE	FALSE
PVP01_0008620	PVP01-0008620	1	FALSE	TRUE
PVP01_0008630	PVP01-0008630	1	FALSE	TRUE
PVP01_0008640	PVP01-0008640	1	FALSE	TRUE
PVP01_0008650	PVP01-0008650	1	FALSE	TRUE
PVP01_0008660	PVP01-0008660	0	FALSE	FALSE
PVP01_0008670	PVP01-0008670	0	FALSE	FALSE
PVP01_0008680	PVP01-0008680	0	FALSE	FALSE
PVP01_0008690	PVP01-0008690	0	FALSE	FALSE
PVP01_0006340	PVP01-0006340	0	FALSE	FALSE
PVP01_0006350	PVP01-0006350	0	FALSE	FALSE
PVP01_0006360	PVP01-0006360	0	FALSE	FALSE
PVP01_0006370	PVP01-0006370	0	FALSE	FALSE
PVP01_0006380	PVP01-0006380	0	FALSE	FALSE
PVP01_0006390	PVP01-0006390	0	FALSE	FALSE
PVP01_0006400	PVP01-0006400	1	FALSE	TRUE
PVP01_0006410	PVP01-0006410	0	FALSE	FALSE
PVP01_0006420	PVP01-0006420	0	FALSE	FALSE
PVP01_0006430	PVP01-0006430	0	FALSE	FALSE
PVP01_0006440	PVP01-0006440	0	FALSE	FALSE
PVP01_0006450	PVP01-0006450	0	FALSE	FALSE
PVP01_0006460	PVP01-0006460	0	FALSE	FALSE
PVP01_0006470	PVP01-0006470	0	FALSE	FALSE
PVP01_0006480	PVP01-0006480	0	FALSE	FALSE
PVP01_0006490	PVP01-0006490	0	FALSE	FALSE
PVP01_0010590	PVP01-0010590	0	FALSE	FALSE
PVP01_0010550	PVP01-0010550	351	TRUE	FALSE
PVP01_0010730	PVP01-0010730	0	FALSE	FALSE
PVP01_0008980	PVP01-0008980	0	FALSE	FALSE
PVP01_0008990	PVP01-0008990	0	FALSE	FALSE
PVP01_0009000	PVP01-0009000	2	FALSE	TRUE
PVP01_0009010	PVP01-0009010	7	FALSE	TRUE
PVP01_0009020	PVP01-0009020	0	FALSE	FALSE
PVP01_0009030	PVP01-0009030	0	FALSE	FALSE
PVP01_0009040	PVP01-0009040	0	FALSE	FALSE
PVP01_0007700	PVP01-0007700	0	FALSE	FALSE
PVP01_0007710	PVP01-0007710	0	FALSE	FALSE
PVP01_0007720	PVP01-0007720	0	FALSE	FALSE
PVP01_0007730	PVP01-0007730	1	FALSE	TRUE
PVP01_0007740	PVP01-0007740	0	FALSE	FALSE
PVP01_0007750	PVP01-0007750	0	FALSE	FALSE
PVP01_0007760	PVP01-0007760	1	FALSE	TRUE
PVP01_0007770	PVP01-0007770	0	FALSE	FALSE
PVP01_0007780	PVP01-0007780	0	FALSE	FALSE
PVP01_0007790	PVP01-0007790	0	FALSE	FALSE
PVP01_0007800	PVP01-0007800	0	FALSE	FALSE
PVP01_0007810	PVP01-0007810	0	FALSE	FALSE
PVP01_0010640	PVP01-0010640	30	FALSE	TRUE
PVP01_0010900	PVP01-0010900	0	FALSE	FALSE
PVP01_0010820	PVP01-0010820	0	FALSE	FALSE
PVP01_0008120	PVP01-0008120	0	FALSE	FALSE
PVP01_0008130	PVP01-0008130	0	FALSE	FALSE
PVP01_0008140	PVP01-0008140	0	FALSE	FALSE
PVP01_0008150	PVP01-0008150	1	FALSE	TRUE
PVP01_0008160	PVP01-0008160	0	FALSE	FALSE
PVP01_0008170	PVP01-0008170	1	FALSE	TRUE
PVP01_0008180	PVP01-0008180	3	FALSE	TRUE
PVP01_0008190	PVP01-0008190	0	FALSE	FALSE
PVP01_0003650	PVP01-0003650	0	FALSE	FALSE
PVP01_0003660	PVP01-0003660	0	FALSE	FALSE
PVP01_0003670	PVP01-0003670	0	FALSE	FALSE
PVP01_0003680	PVP01-0003680	0	FALSE	FALSE
PVP01_0003690	PVP01-0003690	1	FALSE	TRUE
PVP01_0003700	PVP01-0003700	0	FALSE	FALSE
PVP01_0003710	PVP01-0003710	0	FALSE	FALSE
PVP01_0003720	PVP01-0003720	0	FALSE	FALSE
PVP01_0003730	PVP01-0003730	0	FALSE	FALSE
PVP01_0003740	PVP01-0003740	0	FALSE	FALSE
PVP01_0003750	PVP01-0003750	0	FALSE	FALSE
PVP01_0003760	PVP01-0003760	0	FALSE	FALSE
PVP01_0003770	PVP01-0003770	0	FALSE	FALSE
PVP01_0003780	PVP01-0003780	1	FALSE	TRUE
PVP01_0003790	PVP01-0003790	0	FALSE	FALSE
PVP01_0003800	PVP01-0003800	0	FALSE	FALSE
PVP01_0003810	PVP01-0003810	0	FALSE	FALSE
PVP01_0003820	PVP01-0003820	0	FALSE	FALSE
PVP01_0003830	PVP01-0003830	0	FALSE	FALSE
PVP01_0003840	PVP01-0003840	0	FALSE	FALSE
PVP01_0003850	PVP01-0003850	0	FALSE	FALSE
PVP01_0003860	PVP01-0003860	0	FALSE	FALSE
PVP01_0003870	PVP01-0003870	0	FALSE	FALSE
PVP01_0003880	PVP01-0003880	1	FALSE	TRUE
PVP01_0003890	PVP01-0003890	0	FALSE	FALSE
PVP01_0003900	PVP01-0003900	0	FALSE	FALSE
PVP01_0003910	PVP01-0003910	0	FALSE	FALSE
PVP01_0003920	PVP01-0003920	0	FALSE	FALSE
PVP01_0006650	PVP01-0006650	2	FALSE	TRUE
PVP01_0006660	PVP01-0006660	3	FALSE	TRUE
PVP01_0006670	PVP01-0006670	0	FALSE	FALSE
PVP01_0006680	PVP01-0006680	0	FALSE	FALSE
PVP01_0006690	PVP01-0006690	4	FALSE	TRUE
PVP01_0006700	PVP01-0006700	0	FALSE	FALSE
PVP01_0006710	PVP01-0006710	0	FALSE	FALSE
PVP01_0006720	PVP01-0006720	3	FALSE	TRUE
PVP01_0006730	PVP01-0006730	1	FALSE	TRUE
PVP01_0006740	PVP01-0006740	0	FALSE	FALSE
PVP01_0006750	PVP01-0006750	0	FALSE	FALSE
PVP01_0006760	PVP01-0006760	0	FALSE	FALSE
PVP01_0006770	PVP01-0006770	0	FALSE	FALSE
PVP01_0006780	PVP01-0006780	0	FALSE	FALSE
PVP01_0006790	PVP01-0006790	0	FALSE	FALSE
PVP01_0006800	PVP01-0006800	0	FALSE	FALSE
PVP01_0010170	PVP01-0010170	0	FALSE	FALSE
PVP01_0008850	PVP01-0008850	1	FALSE	TRUE
PVP01_0008860	PVP01-0008860	0	FALSE	FALSE
PVP01_0008870	PVP01-0008870	0	FALSE	FALSE
PVP01_0008880	PVP01-0008880	1	FALSE	TRUE
PVP01_0008890	PVP01-0008890	0	FALSE	FALSE
PVP01_0008900	PVP01-0008900	0	FALSE	FALSE
PVP01_0008910	PVP01-0008910	0	FALSE	FALSE
PVP01_0010570	PVP01-0010570	0	FALSE	FALSE
PVP01_0010490	PVP01-0010490	0	FALSE	FALSE
PVP01_0010520	PVP01-0010520	0	FALSE	FALSE
PVP01_0009050	PVP01-0009050	0	FALSE	FALSE
PVP01_0009060	PVP01-0009060	0	FALSE	FALSE
PVP01_0009070	PVP01-0009070	1	FALSE	TRUE
PVP01_0009080	PVP01-0009080	0	FALSE	FALSE
PVP01_0009090	PVP01-0009090	0	FALSE	FALSE
PVP01_0009100	PVP01-0009100	0	FALSE	FALSE
PVP01_0009110	PVP01-0009110	1	FALSE	TRUE
PVP01_0010990	PVP01-0010990	3	FALSE	TRUE
PVP01_0008280	PVP01-0008280	0	FALSE	FALSE
PVP01_0008290	PVP01-0008290	0	FALSE	FALSE
PVP01_0008300	PVP01-0008300	0	FALSE	FALSE
PVP01_0008310	PVP01-0008310	2	FALSE	TRUE
PVP01_0008320	PVP01-0008320	0	FALSE	FALSE
PVP01_0008330	PVP01-0008330	0	FALSE	FALSE
PVP01_0008340	PVP01-0008340	1	FALSE	TRUE
PVP01_0008350	PVP01-0008350	0	FALSE	FALSE
PVP01_0008360	PVP01-0008360	0	FALSE	FALSE
PVP01_0004940	PVP01-0004940	0	FALSE	FALSE
PVP01_0004950	PVP01-0004950	0	FALSE	FALSE
PVP01_0004960	PVP01-0004960	1	FALSE	TRUE
PVP01_0004970	PVP01-0004970	11	FALSE	TRUE
PVP01_0004980	PVP01-0004980	5	FALSE	TRUE
PVP01_0004990	PVP01-0004990	0	FALSE	FALSE
PVP01_0005000	PVP01-0005000	0	FALSE	FALSE
PVP01_0005010	PVP01-0005010	0	FALSE	FALSE
PVP01_0005020	PVP01-0005020	0	FALSE	FALSE
PVP01_0005030	PVP01-0005030	0	FALSE	FALSE
PVP01_0005040	PVP01-0005040	0	FALSE	FALSE
PVP01_0005050	PVP01-0005050	0	FALSE	FALSE
PVP01_0005060	PVP01-0005060	0	FALSE	FALSE
PVP01_0005070	PVP01-0005070	0	FALSE	FALSE
PVP01_0005080	PVP01-0005080	0	FALSE	FALSE
PVP01_0005090	PVP01-0005090	3	FALSE	TRUE
PVP01_0005100	PVP01-0005100	0	FALSE	FALSE
PVP01_0005110	PVP01-0005110	0	FALSE	FALSE
PVP01_0005120	PVP01-0005120	0	FALSE	FALSE
PVP01_0005130	PVP01-0005130	0	FALSE	FALSE
PVP01_0005140	PVP01-0005140	0	FALSE	FALSE
PVP01_0005150	PVP01-0005150	0	FALSE	FALSE
PVP01_0005160	PVP01-0005160	1	FALSE	TRUE
PVP01_0005170	PVP01-0005170	0	FALSE	FALSE
PVP01_0005180	PVP01-0005180	0	FALSE	FALSE
PVP01_0005190	PVP01-0005190	0	FALSE	FALSE
PVP01_0005200	PVP01-0005200	0	FALSE	FALSE
PVP01_0010320	PVP01-0010320	0	FALSE	FALSE
PVP01_0010330	PVP01-0010330	0	FALSE	FALSE
PVP01_0010560	PVP01-0010560	0	FALSE	FALSE
PVP01_0009290	PVP01-0009290	0	FALSE	FALSE
PVP01_0009300	PVP01-0009300	0	FALSE	FALSE
PVP01_0009310	PVP01-0009310	0	FALSE	FALSE
PVP01_0009320	PVP01-0009320	0	FALSE	FALSE
PVP01_0009330	PVP01-0009330	0	FALSE	FALSE
PVP01_0009340	PVP01-0009340	0	FALSE	FALSE
PVP01_0010120	PVP01-0010120	0	FALSE	FALSE
PVP01_0009820	PVP01-0009820	0	FALSE	FALSE
PVP01_0009830	PVP01-0009830	0	FALSE	FALSE
PVP01_0009840	PVP01-0009840	0	FALSE	FALSE
PVP01_0009620	PVP01-0009620	0	FALSE	FALSE
PVP01_0009630	PVP01-0009630	0	FALSE	FALSE
PVP01_0009640	PVP01-0009640	0	FALSE	FALSE
PVP01_0010290	PVP01-0010290	0	FALSE	FALSE
PVP01_0009350	PVP01-0009350	0	FALSE	FALSE
PVP01_0009360	PVP01-0009360	0	FALSE	FALSE
PVP01_0009370	PVP01-0009370	4	FALSE	TRUE
PVP01_0009380	PVP01-0009380	0	FALSE	FALSE
PVP01_0009390	PVP01-0009390	0	FALSE	FALSE
PVP01_0010230	PVP01-0010230	6	FALSE	TRUE
PVP01_0010240	PVP01-0010240	2	FALSE	TRUE
PVP01_0011010	PVP01-0011010	0	FALSE	FALSE
PVP01_0010890	PVP01-0010890	0	FALSE	FALSE
PVP01_0002730	PVP01-0002730	0	FALSE	FALSE
PVP01_0002740	PVP01-0002740	0	FALSE	FALSE
PVP01_0002750	PVP01-0002750	0	FALSE	FALSE
PVP01_0002760	PVP01-0002760	0	FALSE	FALSE
PVP01_0002770	PVP01-0002770	0	FALSE	FALSE
PVP01_0002780	PVP01-0002780	1	FALSE	TRUE
PVP01_0002790	PVP01-0002790	0	FALSE	FALSE
PVP01_0002800	PVP01-0002800	0	FALSE	FALSE
PVP01_0002810	PVP01-0002810	0	FALSE	FALSE
PVP01_0002820	PVP01-0002820	0	FALSE	FALSE
PVP01_0002830	PVP01-0002830	3	FALSE	TRUE
PVP01_0002840	PVP01-0002840	0	FALSE	FALSE
PVP01_0002850	PVP01-0002850	0	FALSE	FALSE
PVP01_0002860	PVP01-0002860	0	FALSE	FALSE
PVP01_0002870	PVP01-0002870	0	FALSE	FALSE
PVP01_0002880	PVP01-0002880	0	FALSE	FALSE
PVP01_0002890	PVP01-0002890	0	FALSE	FALSE
PVP01_0002900	PVP01-0002900	1	FALSE	TRUE
PVP01_0002910	PVP01-0002910	0	FALSE	FALSE
PVP01_0002920	PVP01-0002920	0	FALSE	FALSE
PVP01_0002930	PVP01-0002930	0	FALSE	FALSE
PVP01_0002940	PVP01-0002940	0	FALSE	FALSE
PVP01_0002950	PVP01-0002950	0	FALSE	FALSE
PVP01_0002960	PVP01-0002960	0	FALSE	FALSE
PVP01_0002970	PVP01-0002970	0	FALSE	FALSE
PVP01_0002980	PVP01-0002980	0	FALSE	FALSE
PVP01_0002990	PVP01-0002990	0	FALSE	FALSE
PVP01_0003000	PVP01-0003000	1	FALSE	TRUE
PVP01_0003010	PVP01-0003010	0	FALSE	FALSE
PVP01_0003020	PVP01-0003020	0	FALSE	FALSE
PVP01_0003030	PVP01-0003030	0	FALSE	FALSE
PVP01_0003040	PVP01-0003040	0	FALSE	FALSE
PVP01_0009960	PVP01-0009960	0	FALSE	FALSE
PVP01_0009970	PVP01-0009970	0	FALSE	FALSE
PVP01_0003930	PVP01-0003930	0	FALSE	FALSE
PVP01_0003940	PVP01-0003940	0	FALSE	FALSE
PVP01_0003950	PVP01-0003950	1	FALSE	TRUE
PVP01_0003960	PVP01-0003960	0	FALSE	FALSE
PVP01_0003970	PVP01-0003970	3	FALSE	TRUE
PVP01_0003980	PVP01-0003980	0	FALSE	FALSE
PVP01_0003990	PVP01-0003990	1	FALSE	TRUE
